KPI,MatchID,BowlerID,BowlerName,StrikerID,BatsManName,TotalRunsConceded,BowlingAverage,TotalLegalBallsBowled,BowlingSR,EconomyRate,DotBallsBowled,ScoringBalls,Ones,Twoes,Threes,Bdry4,Bdry6,Wides,NoBalls,Wickets,RunOutsDone,BowledOutsDone,StumpingsDone,BowlingDotBallPercentage,BowlingDotBallFrequency,BowlingBdryPercentage,BowlingBdryFrequency
Head To Head,1426,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,4,0.00,4,0.00,6.00,1,3,2,1,0,0,0,0,0,0,0,0,0,25.00,4.00,0.00,0.00
Head To Head,1426,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,17,0.00,11,0.00,9.27,2,9,5,2,0,2,0,0,0,0,0,0,0,18.18,5.50,47.06,5.50
Head To Head,1426,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2018-100mb00000000019-80e59e32e99c11,K L Rahul,11,0.00,9,0.00,8.00,2,7,5,1,0,1,0,1,0,0,0,0,0,22.22,4.50,36.36,9.00
Head To Head,1426,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,0,0.00,3,0.00,0.00,0,2,1,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,3.00
Head To Head,1426,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,8,8.00,7,7.00,6.86,2,5,4,0,0,1,0,0,0,1,0,0,0,28.57,3.50,50.00,7.00
Head To Head,1426,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2022-100mb00000000985-f5950061a44811,Ayush Badoni,9,0.00,5,0.00,16.80,1,4,1,2,0,1,0,1,0,0,0,0,0,20.00,5.00,44.44,5.00
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2,0.00,4,0.00,3.00,2,2,2,0,0,0,0,0,0,0,0,0,0,50.00,2.00,0.00,0.00
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2018-100mb00000000019-80e59e32e99c11,K L Rahul,6,0.00,4,0.00,9.00,1,3,2,0,0,1,0,0,0,0,0,0,0,25.00,4.00,66.67,4.00
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,0,0.00,3,0.00,0.00,3,0,0,0,0,0,0,0,0,0,0,0,0,100.00,1.00,0.00,0.00
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2019-100mb00000000170-9429250944ae11,Quinton De Kock,8,8.00,3,3.00,16.00,1,2,0,0,0,2,0,0,0,1,0,1,0,33.33,3.00,100.00,1.50
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,16,0.00,8,0.00,15.75,2,6,2,1,0,3,0,1,0,0,0,0,0,25.00,4.00,75.00,2.67
Head To Head,1426,2019-100mb00000000066-573f78a31e3711,Trent Boult,2022-100mb00000000985-f5950061a44811,Ayush Badoni,3,0.00,2,0.00,12.00,0,2,1,1,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2,0.00,2,0.00,6.00,0,2,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2018-100mb00000000019-80e59e32e99c11,K L Rahul,30,30.00,14,14.00,13.71,4,11,4,3,0,2,2,1,1,1,0,0,0,28.57,3.50,66.67,3.50
Head To Head,1426,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2,0.00,3,0.00,4.00,1,2,2,0,0,0,0,0,0,0,0,0,0,33.33,3.00,0.00,0.00
Head To Head,1426,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,4,0.00,3,0.00,8.00,1,2,1,0,1,0,0,0,0,0,0,0,0,33.33,3.00,0.00,0.00
Head To Head,1426,2019-100mb00000000109-5cc123ab449411,Avesh Khan,2022-100mb00000000985-f5950061a44811,Ayush Badoni,2,0.00,2,0.00,9.00,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,11,0.00,5,0.00,13.20,0,5,1,3,0,1,0,0,0,0,0,0,0,0.00,0.00,36.36,5.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2018-100mb00000000019-80e59e32e99c11,K L Rahul,10,0.00,11,0.00,6.00,5,6,4,1,0,1,0,1,0,0,0,0,0,45.45,2.20,40.00,11.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,0,0.00,1,1.00,0.00,1,0,0,0,0,0,0,0,0,1,0,1,0,100.00,1.00,0.00,0.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,0,0.00,1,1.00,0.00,1,0,0,0,0,0,0,0,0,1,0,0,0,100.00,1.00,0.00,0.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,5,0.00,2,0.00,15.00,0,2,1,0,0,1,0,0,0,0,0,0,0,0.00,0.00,80.00,2.00
Head To Head,1426,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,2022-100mb00000000985-f5950061a44811,Ayush Badoni,4,0.00,4,0.00,6.00,0,4,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,5,0.00,4,0.00,7.50,0,4,3,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2019-100mb00000000190-c62cbae544b711,Sanju Samson,12,0.00,9,0.00,8.00,0,9,8,0,0,1,0,0,0,0,0,0,0,0.00,0.00,33.33,9.00
Head To Head,1426,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,7,0.00,11,0.00,3.82,5,6,5,1,0,0,0,0,0,0,0,0,0,45.45,2.20,0.00,0.00
Head To Head,1426,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2,0.00,4,0.00,3.00,2,2,2,0,0,0,0,0,0,0,0,0,0,50.00,2.00,0.00,0.00
Head To Head,1426,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2019-100mb00000000190-c62cbae544b711,Sanju Samson,1,0.00,1,0.00,6.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,0,0.00,1,1.00,0.00,1,0,0,0,0,0,0,0,0,1,0,0,0,100.00,1.00,0.00,0.00
Head To Head,1426,2019-100mb00000000071-8ee448c81e3711,Matt Henry,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,0,0.00,8,0.00,0.00,1,6,2,0,1,2,1,0,0,0,0,0,0,12.50,8.00,0.00,2.67
Head To Head,1426,2019-100mb00000000071-8ee448c81e3711,Matt Henry,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,13,0.00,10,0.00,8.40,4,5,3,0,0,1,1,0,0,0,0,0,0,40.00,2.50,76.92,5.00
Head To Head,1426,2019-100mb00000000107-ae56fbc5449311,Amit Mishra,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,7,7.00,3,3.00,14.00,1,2,1,0,0,0,1,0,0,1,0,0,0,33.33,3.00,85.71,3.00
Head To Head,1426,2019-100mb00000000107-ae56fbc5449311,Amit Mishra,2019-100mb00000000190-c62cbae544b711,Sanju Samson,6,0.00,4,0.00,9.00,1,3,2,0,0,1,0,0,0,0,0,0,0,25.00,4.00,66.67,4.00
Head To Head,1426,2019-100mb00000000107-ae56fbc5449311,Amit Mishra,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,7,0.00,5,0.00,8.40,3,2,1,0,0,0,1,0,0,0,0,0,0,60.00,1.67,85.71,5.00
Head To Head,1426,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,2019-100mb00000000190-c62cbae544b711,Sanju Samson,15,0.00,5,0.00,18.00,1,4,1,0,0,2,1,0,0,0,0,0,0,20.00,5.00,93.33,1.67
Head To Head,1426,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,1,0.00,1,0.00,6.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1426,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,10,0.00,7,0.00,8.57,2,5,2,2,0,1,0,0,0,0,0,0,0,28.57,3.50,40.00,7.00
Head To Head,1426,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,2019-100mb00000000190-c62cbae544b711,Sanju Samson,16,0.00,6,0.00,16.00,1,5,2,1,0,0,2,0,0,0,0,0,0,16.67,6.00,75.00,3.00
Head To Head,1426,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,6,0.00,5,0.00,7.20,2,3,2,0,0,1,0,0,0,0,0,0,0,40.00,2.50,66.67,5.00
Head To Head,1426,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,20,0.00,6,0.00,20.00,0,6,2,0,0,3,1,0,0,0,0,0,0,0.00,0.00,90.00,1.50
Head To Head,1426,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,5,5.00,3,3.00,10.00,1,2,1,0,0,1,0,0,0,1,0,1,0,33.33,3.00,80.00,3.00
Head To Head,1426,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,2019-100mb00000000190-c62cbae544b711,Sanju Samson,21,0.00,8,0.00,17.25,1,7,3,0,0,3,1,2,0,0,0,0,0,12.50,8.00,85.71,2.00
Head To Head,1426,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,5,0.00,2,0.00,15.00,0,2,1,0,0,1,0,0,0,0,0,0,0,0.00,0.00,80.00,2.00
Head To Head,1426,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,17,0.00,11,0.00,9.27,2,9,5,2,0,2,0,0,0,0,0,0,0,18.18,5.50,47.06,5.50
Head To Head,1427,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2,2.00,3,3.00,4.00,2,1,0,1,0,0,0,0,0,1,0,0,0,66.67,1.50,0.00,0.00
Head To Head,1427,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2019-100mb00000000128-e95bebea449911,David Miller,2,0.00,2,0.00,6.00,0,2,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1427,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,14,0.00,7,0.00,12.00,2,5,2,1,0,1,1,0,0,0,0,0,0,28.57,3.50,71.43,3.50
Head To Head,1427,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,10,0.00,6,0.00,10.00,1,5,4,0,0,0,1,0,0,0,0,0,0,16.67,6.00,60.00,6.00
Head To Head,1427,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,9,0.00,8,0.00,6.75,3,5,3,1,0,1,0,0,0,0,0,0,0,37.50,2.67,44.44,8.00
Head To Head,1427,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,2019-100mb00000000128-e95bebea449911,David Miller,7,0.00,7,0.00,6.86,3,4,3,0,0,1,0,1,0,0,0,0,0,42.86,2.33,57.14,7.00
Head To Head,1427,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,0,0.00,1,1.00,0.00,1,0,0,0,0,0,0,0,0,1,0,1,0,100.00,1.00,0.00,0.00
Head To Head,1427,2019-100mb00000000063-d9aa7a01187311,Mohammed Siraj,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,14,0.00,8,0.00,12.75,2,6,4,0,0,1,1,3,0,0,0,0,0,25.00,4.00,71.43,4.00
Head To Head,1427,2019-100mb00000000098-7a8c366b43f611,Karn Sharma,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,17,0.00,10,0.00,10.20,3,7,5,0,0,0,2,0,0,0,0,0,0,30.00,3.33,70.59,5.00
Head To Head,1427,2019-100mb00000000098-7a8c366b43f611,Karn Sharma,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,20,0.00,8,0.00,15.75,1,7,4,0,0,1,2,1,0,0,0,0,0,12.50,8.00,80.00,2.67
Head To Head,1427,2020-100mb00000000550-247665a42ff311,Cameron Green,2019-100mb00000000128-e95bebea449911,David Miller,1,0.00,1,0.00,6.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1427,2020-100mb00000000550-247665a42ff311,Cameron Green,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,23,0.00,9,0.00,16.00,2,7,3,0,0,2,2,1,0,0,0,0,0,22.22,4.50,86.96,2.25
Head To Head,1427,2020-100mb00000000550-247665a42ff311,Cameron Green,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,17,0.00,8,0.00,12.75,0,8,5,0,0,3,0,0,0,0,0,0,0,0.00,0.00,70.59,2.67
Head To Head,1427,2022-100mb00000000978-bc824605a44611,Yash Dayal,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,0,0.00,3,0.00,0.00,0,2,2,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1427,2022-100mb00000000978-bc824605a44611,Yash Dayal,2019-100mb00000000128-e95bebea449911,David Miller,16,0.00,9,0.00,12.00,3,6,2,2,0,1,1,2,0,0,0,0,0,33.33,3.00,62.50,4.50
Head To Head,1427,2022-100mb00000000978-bc824605a44611,Yash Dayal,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,12,0.00,12,0.00,7.00,5,8,6,1,0,1,0,1,1,0,0,0,0,41.67,2.40,33.33,12.00
Head To Head,1427,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,3,0.00,5,0.00,3.60,2,3,3,0,0,0,0,0,0,0,0,0,0,40.00,2.50,0.00,0.00
Head To Head,1427,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,5,5.00,4,4.00,7.50,2,2,1,0,0,1,0,0,0,1,0,0,0,50.00,2.00,80.00,4.00
Head To Head,1427,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,4,0.00,3,0.00,8.00,0,3,2,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1427,2022-100mb00000001483-5afb915c543411,Swapnil Singh,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,11,0.00,6,0.00,11.00,1,5,3,0,0,2,0,0,0,0,0,0,0,16.67,6.00,72.73,3.00
Head To Head,1427,2019-100mb00000000100-f196053e43f611,Mohit Sharma,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,1,0.00,1,0.00,6.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1427,2019-100mb00000000100-f196053e43f611,Mohit Sharma,2023-100mb00000001941-9401571cc40411,Will Jacks,39,0.00,11,0.00,21.82,3,9,1,1,0,3,4,0,1,0,0,0,0,27.27,3.67,92.31,1.57
Head To Head,1427,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,16,0.00,11,0.00,8.73,2,9,6,1,0,2,0,0,0,0,0,0,0,18.18,5.50,50.00,5.50
Head To Head,1427,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,2023-100mb00000001941-9401571cc40411,Will Jacks,35,0.00,13,0.00,16.15,2,11,5,1,0,1,4,0,0,0,0,0,0,15.38,6.50,80.00,2.60
Head To Head,1427,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,6,0.00,3,0.00,14.00,0,3,2,0,0,1,0,1,0,0,0,0,0,0.00,0.00,66.67,3.00
Head To Head,1427,2019-100mb00000000228-e226d3e1494611,Sandeep Warrier,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,7,0.00,3,0.00,16.00,1,2,1,0,0,0,1,1,0,0,0,0,0,33.33,3.00,85.71,3.00
Head To Head,1427,2020-100mb00000000544-980117aa639c11,Sai Kishore,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,19,0.00,10,0.00,11.40,2,8,5,1,0,0,2,0,0,0,0,0,0,20.00,5.00,63.16,5.00
Head To Head,1427,2020-100mb00000000544-980117aa639c11,Sai Kishore,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,1,1.00,3,3.00,2.00,2,1,1,0,0,0,0,0,0,1,0,0,0,66.67,1.50,0.00,0.00
Head To Head,1427,2020-100mb00000000544-980117aa639c11,Sai Kishore,2023-100mb00000001941-9401571cc40411,Will Jacks,10,0.00,5,0.00,12.00,0,5,4,0,0,0,1,0,0,0,0,0,0,0.00,0.00,60.00,5.00
Head To Head,1427,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,26,0.00,13,0.00,12.00,2,11,6,1,0,3,1,0,0,0,0,0,0,15.38,6.50,69.23,3.25
Head To Head,1427,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,2023-100mb00000001941-9401571cc40411,Will Jacks,16,0.00,11,0.00,11.45,3,7,4,1,0,1,1,1,0,0,0,0,0,27.27,3.67,62.50,5.50
Head To Head,1427,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2,0.00,6,0.00,2.00,4,2,2,0,0,0,0,0,0,0,0,0,0,66.67,1.50,0.00,0.00
Head To Head,1427,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,0,0.00,6,0.00,0.00,2,3,0,0,0,1,2,0,0,0,0,0,0,33.33,3.00,0.00,2.00
Head To Head,1428,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,8,8.00,9,9.00,5.33,5,4,2,1,0,1,0,0,0,1,0,0,0,55.56,1.80,50.00,9.00
Head To Head,1428,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,5,0.00,3,0.00,10.00,1,2,1,0,0,1,0,0,0,0,0,0,0,33.33,3.00,80.00,3.00
Head To Head,1428,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,24,0.00,10,0.00,14.40,0,10,6,0,0,3,1,0,0,0,0,0,0,0.00,0.00,75.00,2.50
Head To Head,1428,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,0,0.00,2,0.00,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1428,2018-100mb00000000033-d93110bbf88911,Pat Cummins,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,14,0.00,8,0.00,10.50,2,6,4,0,0,1,1,0,0,0,0,0,0,25.00,4.00,71.43,4.00
Head To Head,1428,2018-100mb00000000033-d93110bbf88911,Pat Cummins,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,21,0.00,9,0.00,14.00,0,9,5,1,0,2,1,0,0,0,0,0,0,0.00,0.00,66.67,3.00
Head To Head,1428,2018-100mb00000000033-d93110bbf88911,Pat Cummins,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,13,0.00,7,0.00,12.86,1,5,3,0,0,1,1,1,0,0,0,0,0,14.29,7.00,76.92,3.50
Head To Head,1428,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,12,12.00,8,8.00,9.00,2,6,4,0,0,2,0,0,0,1,0,0,0,25.00,4.00,66.67,4.00
Head To Head,1428,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,21,0.00,12,0.00,11.00,0,12,7,4,0,0,1,1,0,0,0,0,0,0.00,0.00,28.57,12.00
Head To Head,1428,2019-100mb00000000180-1352e0b244b611,Jaydev Unadkat,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,4,0.00,4,0.00,6.00,1,3,2,1,0,0,0,0,0,0,0,0,0,25.00,4.00,0.00,0.00
Head To Head,1428,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,2019-100mb00000000057-57100cf415ba11,MS Dhoni,5,0.00,2,0.00,15.00,0,2,1,0,0,1,0,0,0,0,0,0,0,0.00,0.00,80.00,2.00
Head To Head,1428,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,6,0.00,6,0.00,6.00,3,3,2,0,0,1,0,0,0,0,0,0,0,50.00,2.00,66.67,6.00
Head To Head,1428,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,8,8.00,9,9.00,6.00,4,5,4,0,0,1,0,1,0,1,0,0,0,44.44,2.25,50.00,9.00
Head To Head,1428,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,21,0.00,7,0.00,19.71,1,6,3,0,0,0,3,2,0,0,0,0,0,14.29,7.00,85.71,2.33
Head To Head,1428,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,15,0.00,7,0.00,12.86,0,7,3,2,0,2,0,0,0,0,0,0,0,0.00,0.00,53.33,3.50
Head To Head,1428,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,18,0.00,11,0.00,9.82,3,8,4,1,0,3,0,0,0,0,0,0,0,27.27,3.67,66.67,3.67
Head To Head,1428,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,1,0.00,3,0.00,4.00,1,1,1,0,0,0,0,0,0,0,0,0,0,33.33,3.00,0.00,0.00
Head To Head,1428,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,6,0.00,3,0.00,14.00,0,3,2,0,0,1,0,1,0,0,0,0,0,0.00,0.00,66.67,3.00
Head To Head,1428,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,10,0.00,8,0.00,7.50,3,5,4,0,0,0,1,0,0,0,0,0,0,37.50,2.67,60.00,8.00
Head To Head,1428,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,3,0.00,5,0.00,3.60,2,3,3,0,0,0,0,0,0,0,0,0,0,40.00,2.50,0.00,0.00
Head To Head,1428,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,4,0.00,5,0.00,4.80,1,4,4,0,0,0,0,0,0,0,0,0,0,20.00,5.00,0.00,0.00
Head To Head,1428,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,5,5.00,6,6.00,5.00,2,4,3,1,0,0,0,0,0,1,0,0,0,33.33,3.00,0.00,0.00
Head To Head,1428,2019-100mb00000000091-8640595343ec11,Deepak Chahar,2018-100mb00000000037-4e250de6f88a11,Travis Head,6,0.00,4,0.00,9.00,1,3,2,0,0,1,0,0,0,0,0,0,0,25.00,4.00,66.67,4.00
Head To Head,1428,2019-100mb00000000091-8640595343ec11,Deepak Chahar,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,3,0.00,4,0.00,4.50,1,3,3,0,0,0,0,0,0,0,0,0,0,25.00,4.00,0.00,0.00
Head To Head,1428,2019-100mb00000000091-8640595343ec11,Deepak Chahar,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,12,0.00,7,0.00,10.29,1,6,4,0,0,2,0,0,0,0,0,0,0,14.29,7.00,66.67,3.50
Head To Head,1428,2019-100mb00000000091-8640595343ec11,Deepak Chahar,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,1,0.00,3,0.00,2.00,2,1,1,0,0,0,0,0,0,0,0,0,0,66.67,1.50,0.00,0.00
Head To Head,1428,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2018-100mb00000000033-d93110bbf88911,Pat Cummins,5,0.00,4,0.00,7.50,2,2,1,0,0,1,0,0,0,0,0,0,0,50.00,2.00,80.00,4.00
Head To Head,1428,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,3,0.00,4,0.00,4.50,1,3,3,0,0,0,0,0,0,0,0,0,0,25.00,4.00,0.00,0.00
Head To Head,1428,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,6,0.00,3,0.00,14.00,0,3,2,0,0,1,0,0,1,0,0,0,0,0.00,0.00,66.67,3.00
Head To Head,1428,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed,1,0.00,1,0.00,6.00,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
Head To Head,1428,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,7,7.00,9,9.00,4.67,5,4,3,0,0,1,0,0,0,1,0,0,0,55.56,1.80,57.14,9.00
