MatchID,BattingTeamID,InningsNo,StrikerID,Striker,NonStrikerID,PartnershipTotal,StrikerRuns,StrikerBalls,Extras,NonStrikerRuns,NonStrikerBalls,MatchMaxOver,MatchMinOver,NonStriker,@I := 0,RowNumber
1359,15,1,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,2019-100mb00000000138-5bd8fcf6449d11,52,26,17,3,23,17,17.5,12.2,Sam Curran,0,10
1359,15,1,2019-100mb00000000191-df21803b44b711,Shashank Singh,2022-100mb00000001000-d90666b7a44d11,4,3,2,0,1,3,18.4,17.6,Jitesh Sharma,0,11
1359,15,1,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,2019-100mb00000000191-df21803b44b711,4,1,3,0,3,2,18.4,17.6,Shashank Singh,0,12
1359,15,1,2019-100mb00000000191-df21803b44b711,Shashank Singh,2019-100mb00000000130-89338eb7449a11,22,18,6,2,2,2,19.6,18.5,Harpreet Brar,0,13
1359,15,1,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,2019-100mb00000000191-df21803b44b711,22,2,2,2,18,6,19.6,18.5,Shashank Singh,0,14
1359,19,2,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2018-wicb00000000002-47ea5a6ae99a11,26,3,7,2,21,9,2.4,0.1,Virat Kohli,0,1
1359,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2019-100mb00000000094-1e8fa14543ee11,26,21,9,2,3,7,2.4,0.1,Faf Du Plessis,0,2
1359,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000550-247665a42ff311,17,12,7,2,3,5,4.4,2.5,Cameron Green,0,3
1359,19,2,2020-100mb00000000550-247665a42ff311,Cameron Green,2018-wicb00000000002-47ea5a6ae99a11,17,3,5,2,12,7,4.4,2.5,Virat Kohli,0,4
1359,19,2,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2018-wicb00000000002-47ea5a6ae99a11,43,18,18,8,17,17,10.3,4.5,Virat Kohli,0,5
1359,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2021-100mb00000000597-a0edfee691e511,43,17,17,8,18,18,10.3,4.5,Rajat Patidar,0,6
1359,19,2,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2018-wicb00000000002-47ea5a6ae99a11,17,3,5,1,13,5,12.1,10.4,Virat Kohli,0,7
1359,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2018-100mb00000000028-acc7d0a3e99d11,17,13,5,1,3,5,12.1,10.4,Glenn Maxwell,0,8
1359,19,2,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000534-1ea324c4639911,27,14,11,2,11,12,15.6,12.2,Anuj Rawat,0,9
1359,19,2,2020-100mb00000000534-1ea324c4639911,Anuj Rawat,2018-wicb00000000002-47ea5a6ae99a11,27,11,12,2,14,11,15.6,12.2,Virat Kohli,0,10
1359,19,2,2020-100mb00000000534-1ea324c4639911,Anuj Rawat,2018-100mb00000000013-1031ba8ae99c11,0,0,2,0,0,0,16.2,16.1,Dinesh Karthik,0,11
1359,19,2,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,2020-100mb00000000534-1ea324c4639911,0,0,0,0,0,2,16.2,16.1,Anuj Rawat,0,12
1359,19,2,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,2019-100mb00000000184-117a285844b711,48,28,10,3,17,8,19.2,16.3,Mahipal Lomror,0,13
1359,19,2,2019-100mb00000000184-117a285844b711,Mahipal Lomror,2018-100mb00000000013-1031ba8ae99c11,48,17,8,3,28,10,19.2,16.3,Dinesh Karthik,0,14
1360,13,1,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,2019-100mb00000000102-28e7fca043fc11,62,46,20,3,13,12,5.2,0.1,Ruturaj Gaikwad,0,1
1360,13,1,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2021-100mb00000000724-7645abdd460011,62,13,12,3,46,20,5.2,0.1,Rachin Ravindra,0,2
1360,13,1,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2018-100mb00000000044-e03a43dbf88a11,42,29,17,1,12,12,10.1,5.3,Ajinkya Rahane,0,3
1360,13,1,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,2019-100mb00000000102-28e7fca043fc11,42,12,12,1,29,17,10.1,5.3,Ruturaj Gaikwad,0,4
1360,13,1,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,2019-100mb00000000102-28e7fca043fc11,23,17,7,2,4,7,12.3,10.2,Ruturaj Gaikwad,0,5
1360,13,1,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,2019-100mb00000000211-dc1f6a2544bb11,23,4,7,2,17,7,12.3,10.2,Shivam Dube,0,6
1360,13,1,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,2019-100mb00000000083-a7fea83029c211,57,34,16,0,23,19,18.2,12.4,Daryl Mitchell,0,7
1360,13,1,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2019-100mb00000000211-dc1f6a2544bb11,57,23,19,0,34,16,18.2,12.4,Shivam Dube,0,8
1360,13,1,2022-100mb00000001229-0174f02b040d11,Sameer Rizwi,2019-100mb00000000083-a7fea83029c211,15,14,6,0,1,1,19.3,18.3,Daryl Mitchell,0,9
1360,13,1,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2022-100mb00000001229-0174f02b040d11,15,1,1,0,14,6,19.3,18.3,Sameer Rizwi,0,10
1360,13,1,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,2018-100mb00000000046-06b5ba89f88b11,7,0,0,0,7,3,19.6,19.4,Ravindra Jadeja,0,11
1360,13,1,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,2019-100mb00000000083-a7fea83029c211,7,7,3,0,0,0,19.6,19.4,Daryl Mitchell,0,12
1360,35,2,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,2019-100mb00000000225-a11ad1bc44c011,28,8,5,1,19,12,2.5,0.1,Wriddhiman Saha,0,1
1360,35,2,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,2019-100mb00000000062-8fa4884a17f311,28,19,12,1,8,5,2.5,0.1,Shubman Gill,0,2
1360,35,2,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,2022-100mb00000000976-79aa33cca44611,6,2,5,1,3,5,4.3,2.6,Sai Sudharsan,0,3
1360,35,2,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2019-100mb00000000225-a11ad1bc44c011,6,3,5,1,2,5,4.3,2.6,Wriddhiman Saha,0,4
1360,35,2,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2019-100mb00000000061-6d68257c17f311,21,9,6,0,12,12,7.3,4.4,Vijay Shankar,0,5
1360,35,2,2019-100mb00000000061-6d68257c17f311,Vijay Shankar,2022-100mb00000000976-79aa33cca44611,21,12,12,0,9,6,7.3,4.4,Sai Sudharsan,0,6
1360,35,2,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2019-100mb00000000128-e95bebea449911,41,16,10,4,21,16,11.5,7.4,David Miller,0,7
1360,35,2,2019-100mb00000000128-e95bebea449911,David Miller,2022-100mb00000000976-79aa33cca44611,41,21,16,4,16,10,11.5,7.4,Sai Sudharsan,0,8
1360,35,2,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,2022-100mb00000001354-5a766b041e0411,18,9,10,2,7,8,14.5,11.6,Azmatullah Omarzai,0,9
1360,35,2,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,2022-100mb00000000976-79aa33cca44611,18,7,8,2,9,10,14.5,11.6,Sai Sudharsan,0,10
1360,35,2,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,2022-100mb00000001354-5a766b041e0411,4,0,1,0,4,2,15.2,14.6,Azmatullah Omarzai,0,11
1360,35,2,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,2019-100mb00000000120-7489ddcc449711,4,4,2,0,0,1,15.2,14.6,Rahul Tewatia,0,12
1360,35,2,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,2019-100mb00000000218-42d9d6f544bf11,3,1,4,1,1,2,16.2,15.3,Rashid Khan,0,13
1360,35,2,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,2019-100mb00000000120-7489ddcc449711,3,1,2,1,1,4,16.2,15.3,Rahul Tewatia,0,14
1360,35,2,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,2018-100mb00000000021-a294dad8e99c11,8,5,6,1,2,6,18.2,16.3,Umesh Yadav,0,15
1360,35,2,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,2019-100mb00000000120-7489ddcc449711,8,2,6,1,5,6,18.2,16.3,Rahul Tewatia,0,16
1360,35,2,2018-100mb00000000021-a294dad8e99c11,Umesh Yadav,2023-100mb00000002518-9a5f0c5357b311,14,8,5,1,5,5,19.6,18.3,Spencer Johnson,0,17
1360,35,2,2023-100mb00000002518-9a5f0c5357b311,Spencer Johnson,2018-100mb00000000021-a294dad8e99c11,14,5,5,1,8,5,19.6,18.3,Umesh Yadav,0,18
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2019-100mb00000000094-1e8fa14543ee11,17,8,6,1,8,6,1.6,0.1,Faf Du Plessis,0,1
1363,19,1,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,2018-wicb00000000002-47ea5a6ae99a11,17,8,6,1,8,6,1.6,0.1,Virat Kohli,0,2
1363,19,1,2020-100mb00000000550-247665a42ff311,Cameron Green,2018-wicb00000000002-47ea5a6ae99a11,65,33,21,0,32,21,8.6,2.1,Virat Kohli,0,3
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000550-247665a42ff311,65,32,21,0,33,21,8.6,2.1,Cameron Green,0,4
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2018-100mb00000000028-acc7d0a3e99d11,42,13,12,1,28,19,14.1,9.1,Glenn Maxwell,0,5
1363,19,1,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,2018-wicb00000000002-47ea5a6ae99a11,42,28,19,1,13,12,14.1,9.1,Virat Kohli,0,6
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2021-100mb00000000597-a0edfee691e511,20,15,10,2,3,4,16.3,14.2,Rajat Patidar,0,7
1363,19,1,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,2018-wicb00000000002-47ea5a6ae99a11,20,3,4,2,15,10,16.3,14.2,Virat Kohli,0,8
1363,19,1,2020-100mb00000000534-1ea324c4639911,Anuj Rawat,2018-wicb00000000002-47ea5a6ae99a11,7,3,3,0,4,3,17.3,16.4,Virat Kohli,0,9
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2020-100mb00000000534-1ea324c4639911,7,4,3,0,3,3,17.3,16.4,Anuj Rawat,0,10
1363,19,1,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,2018-wicb00000000002-47ea5a6ae99a11,31,20,8,0,11,7,19.6,17.4,Virat Kohli,0,11
1363,19,1,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,2018-100mb00000000013-1031ba8ae99c11,31,11,7,0,20,8,19.6,17.4,Dinesh Karthik,0,12
1363,16,2,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,2022-100mb00000001220-372333e3f9f711,86,47,22,10,29,17,6.3,0.1,Phil Salt,0,1
1363,16,2,2022-100mb00000001220-372333e3f9f711,Phil Salt,2019-100mb00000000156-a6b6f42c44aa11,86,29,17,10,47,22,6.3,0.1,Sunil Narine,0,2
1363,16,2,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2022-100mb00000001220-372333e3f9f711,6,5,5,0,1,3,7.5,6.4,Phil Salt,0,3
1363,16,2,2022-100mb00000001220-372333e3f9f711,Phil Salt,2021-100mb00000000584-a3f48c1791dd11,6,1,3,0,5,5,7.5,6.4,Venkatesh Iyer,0,4
1363,16,2,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,2021-100mb00000000584-a3f48c1791dd11,75,26,19,4,45,25,15.1,7.6,Venkatesh Iyer,0,5
1363,16,2,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,2018-100mb00000000012-ea4c47d2e99b11,75,45,25,4,26,19,15.1,7.6,Shreyas Iyer,0,6
1363,16,2,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,2019-100mb00000000152-335aed3d44aa11,19,13,5,1,5,5,16.5,15.2,Rinku Singh,0,7
1363,16,2,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,2018-100mb00000000012-ea4c47d2e99b11,19,5,5,1,13,5,16.5,15.2,Shreyas Iyer,0,8
1362,18,1,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,2019-100mb00000000182-b78f12ef44b611,9,5,7,0,4,4,1.5,0.1,Jos Buttler,0,1
1362,18,1,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2020-100mb00000000533-e895f279639811,9,4,4,0,5,7,1.5,0.1,Yashasvi Jaiswal,0,2
1362,18,1,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000190-c62cbae544b711,21,5,7,1,15,14,5.2,1.6,Sanju Samson,0,3
1362,18,1,2019-100mb00000000190-c62cbae544b711,Sanju Samson,2019-100mb00000000182-b78f12ef44b611,21,15,14,1,5,7,5.2,1.6,Jos Buttler,0,4
1362,18,1,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,2019-100mb00000000189-ac8c327a44b711,6,2,5,1,3,7,7.2,5.3,Riyan Parag,0,5
1362,18,1,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000182-b78f12ef44b611,6,3,7,1,2,5,7.2,5.3,Jos Buttler,0,6
1362,18,1,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2018-100mb00000000045-f658f1b6f88a11,54,22,18,3,29,19,13.3,7.3,Ravichandran Ashwin,0,7
1362,18,1,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,2019-100mb00000000189-ac8c327a44b711,54,29,19,3,22,18,13.3,7.3,Riyan Parag,0,8
1362,18,1,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2022-100mb00000001004-da6e207ea44e11,52,32,11,0,20,12,17.2,13.4,Dhruv Jurel,0,9
1362,18,1,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,2019-100mb00000000189-ac8c327a44b711,52,20,12,0,32,11,17.2,13.4,Riyan Parag,0,10
1362,18,1,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer,2019-100mb00000000189-ac8c327a44b711,43,14,7,2,27,9,19.6,17.3,Riyan Parag,0,11
1362,18,1,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,2019-100mb00000000210-b8addb3444bb11,43,27,9,2,14,7,19.6,17.3,Shimron Hetmyer,0,12
1362,14,2,2018-100mb00000000040-7f15f6c7f88a11,Mitchell Marsh,2019-100mb00000000214-df216bed44bc11,30,23,12,0,7,8,3.2,0.1,David Warner,0,1
1362,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2018-100mb00000000040-7f15f6c7f88a11,30,7,8,0,23,12,3.2,0.1,Mitchell Marsh,0,2
1362,14,2,2019-100mb00000000219-05e95a2044c011,Ricky Bhui,2019-100mb00000000214-df216bed44bc11,0,0,2,0,0,0,3.4,3.3,David Warner,0,3
1362,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2019-100mb00000000219-05e95a2044c011,0,0,0,0,0,2,3.4,3.3,Ricky Bhui,0,4
1362,14,2,2019-100mb00000000214-df216bed44bc11,David Warner,2018-100mb00000000018-6e65e6f7e99c11,67,42,26,1,24,20,11.2,3.5,Rishabh Pant,0,5
1362,14,2,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2019-100mb00000000214-df216bed44bc11,67,24,20,1,42,26,11.2,3.5,David Warner,0,6
1362,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2018-100mb00000000018-6e65e6f7e99c11,8,3,5,1,4,6,13.1,11.3,Rishabh Pant,0,7
1362,14,2,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,2022-100mb00000001017-3e376712cc7911,8,4,6,1,3,5,13.1,11.3,Tristan Stubbs,0,8
1362,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2022-100mb00000001580-2e206f715b5511,17,7,4,1,9,10,15.3,13.2,Abishek Porel,0,9
1362,14,2,2022-100mb00000001580-2e206f715b5511,Abishek Porel,2022-100mb00000001017-3e376712cc7911,17,9,10,1,7,4,15.3,13.2,Tristan Stubbs,0,10
1362,14,2,2019-100mb00000000110-79ae08f5449411,Axar Patel,2022-100mb00000001017-3e376712cc7911,51,15,13,2,34,14,19.6,15.4,Tristan Stubbs,0,11
1362,14,2,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,2019-100mb00000000110-79ae08f5449411,51,34,14,2,15,13,19.6,15.4,Axar Patel,0,12
1361,20,1,2018-100mb00000000037-4e250de6f88a11,Travis Head,2018-100mb00000000055-ed853d8f050a11,45,32,12,2,11,13,4.1,0.1,Mayank Agarwal,0,1
1361,20,1,2018-100mb00000000055-ed853d8f050a11,Mayank Agarwal,2018-100mb00000000037-4e250de6f88a11,45,11,13,2,32,12,4.1,0.1,Travis Head,0,2
1361,20,1,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000037-4e250de6f88a11,68,32,11,6,30,12,7.5,4.2,Travis Head,0,3
1361,20,1,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000212-9df3a24d44bc11,68,30,12,6,32,11,7.5,4.2,Abhishek Sharma,0,4
1361,20,1,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2019-100mb00000000287-ca1a6bb17ae311,48,31,12,0,17,7,10.6,7.6,Aiden Markram,0,5
1361,20,1,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000212-9df3a24d44bc11,48,17,7,0,31,12,10.6,7.6,Abhishek Sharma,0,6
1361,20,1,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000202-438eed6944ba11,116,25,21,11,80,34,19.6,11.1,Heinrich Klaasen,0,7
1361,20,1,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000287-ca1a6bb17ae311,116,80,34,11,25,21,19.6,11.1,Aiden Markram,0,8
1361,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2019-100mb00000000164-8ae075db44ad11,56,18,7,4,34,13,3.2,0.1,Ishan Kishan,0,1
1361,17,2,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,2018-100mb00000000006-2cf4bba8e99b11,56,34,13,4,18,7,3.2,0.1,Rohit Sharma,0,2
1361,17,2,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,2024-100mb00000003107-805cae57df9b11,10,8,5,0,2,2,4.3,3.3,Naman Dhir,0,3
1361,17,2,2024-100mb00000003107-805cae57df9b11,Naman Dhir,2018-100mb00000000006-2cf4bba8e99b11,10,2,2,0,8,5,4.3,3.3,Rohit Sharma,0,4
1361,17,2,2024-100mb00000003107-805cae57df9b11,Naman Dhir,2022-100mb00000000993-60c58f9ea44c11,84,28,12,4,52,25,10.4,4.4,Tilak Varma,0,5
1361,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2024-100mb00000003107-805cae57df9b11,84,52,25,4,28,12,10.4,4.4,Naman Dhir,0,6
1361,17,2,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,2022-100mb00000000993-60c58f9ea44c11,32,19,13,1,12,9,14.1,10.5,Tilak Varma,0,7
1361,17,2,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,2018-100mb00000000054-e3ebefa2050a11,32,12,9,1,19,13,14.1,10.5,Hardik Pandya,0,8
1361,17,2,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,2021-100mb00000000636-9e985b64160411,42,5,7,2,35,16,17.6,14.2,Tim David,0,9
1361,17,2,2021-100mb00000000636-9e985b64160411,Tim David,2018-100mb00000000054-e3ebefa2050a11,42,35,16,2,5,7,17.6,14.2,Hardik Pandya,0,10
1361,17,2,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd,2021-100mb00000000636-9e985b64160411,22,15,6,0,7,6,19.6,18.1,Tim David,0,11
1361,17,2,2021-100mb00000000636-9e985b64160411,Tim David,2019-100mb00000000371-481ee0be14fc11,22,7,6,0,15,6,19.6,18.1,Romario Shepherd,0,12
1364,77,1,2018-100mb00000000019-80e59e32e99c11,K L Rahul,2019-100mb00000000170-9429250944ae11,35,15,9,1,19,14,3.5,0.1,Quinton De Kock,0,1
1364,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2018-100mb00000000019-80e59e32e99c11,35,19,14,1,15,9,3.5,0.1,K L Rahul,0,2
1364,77,1,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal,2019-100mb00000000170-9429250944ae11,10,9,6,0,1,2,5.1,3.6,Quinton De Kock,0,3
1364,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2019-100mb00000000200-1283ad3244ba11,10,1,2,0,9,6,5.1,3.6,Devdutt Padikkal,0,4
1364,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2018-100mb00000000023-201fd633e99d11,33,14,9,0,19,12,8.4,5.2,Marcus Stoinis,0,5
1364,77,1,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,2019-100mb00000000170-9429250944ae11,33,19,12,0,14,9,8.4,5.2,Quinton De Kock,0,6
1364,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2019-100mb00000000170-9429250944ae11,47,25,14,2,20,13,13.1,8.5,Quinton De Kock,0,7
1364,77,1,2019-100mb00000000170-9429250944ae11,Quinton De Kock,2019-100mb00000000136-9313d156449c11,47,20,13,2,25,14,13.1,8.5,Nicholas Pooran,0,8
1364,77,1,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,2022-100mb00000000985-f5950061a44811,21,17,7,0,4,5,15.1,13.2,Ayush Badoni,0,9
1364,77,1,2022-100mb00000000985-f5950061a44811,Ayush Badoni,2019-100mb00000000136-9313d156449c11,21,4,5,0,17,7,15.1,13.2,Nicholas Pooran,0,10
1364,77,1,2022-100mb00000000985-f5950061a44811,Ayush Badoni,2018-100mb00000000017-5e389774e99c11,43,4,5,4,35,16,18.4,15.2,Krunal Pandya,0,11
1364,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2022-100mb00000000985-f5950061a44811,43,35,16,4,4,5,18.4,15.2,Ayush Badoni,0,12
1364,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000520-c2b1e0df638711,0,0,0,0,0,1,18.5,18.5,Ravi Bishnoi,0,13
1364,77,1,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi,2018-100mb00000000017-5e389774e99c11,0,0,1,0,0,0,18.5,18.5,Krunal Pandya,0,14
1364,77,1,2020-100mb00000000541-c84d8371639b11,Mohsin Khan,2018-100mb00000000017-5e389774e99c11,8,2,1,0,6,4,19.4,18.6,Krunal Pandya,0,15
1364,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2020-100mb00000000541-c84d8371639b11,8,6,4,0,2,1,19.4,18.6,Mohsin Khan,0,16
1364,77,1,2021-100mb00000000639-cf9c67ec2fe411,Naveen-Ul-Haq,2018-100mb00000000017-5e389774e99c11,2,0,0,0,2,2,19.6,19.5,Krunal Pandya,0,17
1364,77,1,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,2021-100mb00000000639-cf9c67ec2fe411,2,2,2,0,0,0,19.6,19.5,Naveen-Ul-Haq,0,18
1364,15,2,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2018-100mb00000000011-cbf5eb14e99b11,102,42,29,0,60,41,11.4,0.1,Shikhar Dhawan,0,1
1364,15,2,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,2019-100mb00000000216-33c1188144bd11,102,60,41,0,42,29,11.4,0.1,Jonny Bairstow,0,2
1364,15,2,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,2018-100mb00000000011-cbf5eb14e99b11,26,19,7,0,7,4,13.3,11.5,Shikhar Dhawan,0,3
1364,15,2,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,2019-100mb00000000137-d774e3d1449c11,26,7,4,0,19,7,13.3,11.5,Prabhsimran Singh,0,4
1364,15,2,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,2022-100mb00000001000-d90666b7a44d11,11,3,4,2,6,9,15.4,13.4,Jitesh Sharma,0,5
1364,15,2,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,2018-100mb00000000011-cbf5eb14e99b11,11,6,9,2,3,4,15.4,13.4,Shikhar Dhawan,0,6
1364,15,2,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,2018-100mb00000000011-cbf5eb14e99b11,2,2,3,0,0,1,16.2,15.5,Shikhar Dhawan,0,7
1364,15,2,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,2019-100mb00000000183-f4a991db44b611,2,0,1,0,2,3,16.2,15.5,Liam Livingstone,0,8
1364,15,2,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,2019-100mb00000000138-5bd8fcf6449d11,0,0,0,0,0,1,16.3,16.3,Sam Curran,0,9
1364,15,2,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,2019-100mb00000000183-f4a991db44b611,0,0,1,0,0,0,16.3,16.3,Liam Livingstone,0,10
1364,15,2,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,2019-100mb00000000191-df21803b44b711,37,26,14,2,9,7,19.6,16.4,Shashank Singh,0,11
1364,15,2,2019-100mb00000000191-df21803b44b711,Shashank Singh,2019-100mb00000000183-f4a991db44b611,37,9,7,2,26,14,19.6,16.4,Liam Livingstone,0,12
1365,20,1,2018-100mb00000000055-ed853d8f050a11,Mayank Agarwal,2018-100mb00000000037-4e250de6f88a11,34,16,17,2,16,9,4.2,0.1,Travis Head,0,1
1365,20,1,2018-100mb00000000037-4e250de6f88a11,Travis Head,2018-100mb00000000055-ed853d8f050a11,34,16,9,2,16,17,4.2,0.1,Mayank Agarwal,0,2
1365,20,1,2018-100mb00000000037-4e250de6f88a11,Travis Head,2019-100mb00000000212-9df3a24d44bc11,24,3,5,1,20,9,6.4,4.3,Abhishek Sharma,0,3
1365,20,1,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2018-100mb00000000037-4e250de6f88a11,24,20,9,1,3,5,6.4,4.3,Travis Head,0,4
1365,20,1,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000212-9df3a24d44bc11,16,7,9,0,9,11,9.6,6.5,Abhishek Sharma,0,5
1365,20,1,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,2019-100mb00000000287-ca1a6bb17ae311,16,9,11,0,7,9,9.6,6.5,Aiden Markram,0,6
1365,20,1,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,2019-100mb00000000287-ca1a6bb17ae311,34,24,13,0,10,9,13.4,10.1,Aiden Markram,0,7
1365,20,1,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2019-100mb00000000202-438eed6944ba11,34,10,9,0,24,13,13.4,10.1,Heinrich Klaasen,0,8
1365,20,1,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,2020-100mb00000000523-53bc4c09638b11,6,0,1,0,6,5,14.4,13.5,Shahbaz Ahmed,0,9
